70060048;SA;1
90050023;BT;1
190070028;SA;1
210200028;HC;1
230230005;SA;1
100040020;HC;1
140080033;HC;1
230070038;BT;1
160090033;BT;1
170110041;HC;1
210130039;HC;1
190050040;BT;1
190050003;HC;1
230070002;HC;1
230090015;SA;1
100060045;SA;1
230210028;BT;1
120050020;BT;1
150030015;SA;3
230160004;SA;1
100060033;SA;3
190050015;HC;1
150100016;SA;1
190120041;BT;1
200180021;BT;1
160160034;BT;1
210150041;SA;1
90070012;SA;1
230140039;BT;1
70060036;SA;1
190140017;SA;1
210200016;HC;1
170040039;HC;1
30020035;SA;1
160090008;HC;1
170020002;BT;1
160090045;BT;1
70040023;HC;1
140080021;HC;1
190120004;HC;1
190140005;SA;4
190140030;SA;1
230090003;SA;1
230160028;SA;1
210060026;HC;1
230070014;HC;1
160160010;BT;1
150030027;SA;4
30020047;SA;1
230140003;HC;1
190120016;HC;1
70040011;HC;1
210080040;SA;1
90050035;BT;1
100040032;HC;1
190070016;SA;1
70040047;HC;1
200180033;BT;1
210200041;BT;1
160090021;BT;17
160160046;BT;1
210130040;HC;109
240020045;HC;1
120120008;BT;1
230210016;BT;1
230210041;BT;1
120070021;SA;1
170020014;BT;1
210040001;BT;1
170040027;HC;21
180170009;BT;1
200180008;HC;1
230090040;SA;1
230230017;SA;1
100060021;SA;1
120050019;BT;11
190050027;HC;31
170130042;SA;1
90050011;HC;1
150100004;SA;1
160160009;BT;1
170110016;HC;1
230140027;BT;1
240020021;HC;1
190050039;HC;1
230230030;SA;1
120120008;HC;1
210150028;SA;4
170040003;SA;500000
240040046;SA;1
230140003;BT;1
190120004;BT;1
140130008;BT;1
190120016;BT;1
160090008;BT;1
220190008;BT;1
160160010;HC;1
90050047;BT;9
120120033;BT;1
170110004;HC;1
90070048;HC;1
90050023;HC;1
50030047;HC;1
70040047;BT;1
120070045;HC;1
140060007;BT;1
230230042;SA;1
170130030;SA;1
210110014;BT;1
230070026;HC;1
100020006;BT;1
180170010;BT;1
230210016;HC;1
230230029;SA;1
120050007;BT;1
190050003;BT;1
190120028;BT;1
200180008;BT;1
230140015;BT;1
140080008;SA;1
210130003;SA;30
160160009;HC;1
240020033;HC;1
140080045;HC;1
210200028;BT;1
150030040;HC;187
190140029;SA;1
190070004;SA;1
230070038;HC;1
70040035;HC;1
100040044;HC;1
130020003;SA;1
100060008;SA;13
140130021;BT;1
160090045;HC;1
190050040;HC;1
90050035;HC;1
150100028;SA;1
210200004;HC;1
240110011;SA;1
150030003;SA;14
230210004;HC;1
180170022;BT;1
170040040;HC;1
120120021;BT;1
230160016;SA;1
120070008;SA;1
210060038;HC;1
160160022;BT;1
90070036;HC;1
170130029;SA;1
210110002;BT;1
210150016;SA;1
50030035;HC;1
240040010;SA;1
190070041;HC;1
210130015;BT;25
230090039;HC;1
150120042;SA;1
100040007;SA;4
240020033;BT;1
230230029;HC;1
230050001;BT;1
190030002;BT;9
50030011;HC;1
170110028;BT;1
50030047;BT;1
140130033;BT;1
50050024;SA;1
190030014;BT;6
170110016;SA;1
230230017;HC;1
70040011;BT;1
210040049;BT;1
50050036;SA;1
230140040;HC;1
120070021;HC;1
190100003;BT;1
170020014;HC;1
120090034;SA;1
240020008;HC;1
120120021;HC;1
240020045;BT;1
150100028;HC;1
140130008;HC;1
170040027;SA;3
170040040;SA;1
210040001;HC;1
210200004;BT;1
210060014;SA;1
120070008;HC;1
120070033;HC;18
170020026;HC;1
210060038;SA;1
230140039;HC;1
120090022;SA;1
140130045;BT;1
50030035;BT;1
50050012;SA;1
120120045;HC;1
50030023;HC;41
170040015;SA;1
230230030;HC;1
130020015;SA;1
100040020;SA;1
190070028;HC;1
230090027;HC;1
90070048;SA;1
100040019;SA;10
160090033;HC;1
150100041;BT;1
190120041;HC;1
100020018;BT;1
140080021;BT;1
220030046;SA;1
190120004;SA;1
210200016;BT;1
170110004;SA;1
210060002;SA;1
210040013;HC;1
210130027;BT;25
150100016;HC;1
50050048;SA;1
190050015;SA;1
230070002;SA;1
240040009;SA;1
210040037;BT;1
190030038;BT;5
210130003;HC;7
190070016;HC;1
210130040;BT;29
160090021;HC;68
100040032;SA;1
130020027;SA;1
150030040;SA;5
100060033;HC;14
220030022;SA;14
90070036;SA;1
100020018;HC;1
140080045;BT;1
70060012;SA;1
190140042;SA;1
120120045;BT;1
190120028;HC;1
230140027;HC;1
120030018;BT;1
120070033;BT;13
170020026;BT;1
240020008;BT;1
70040035;BT;1
210040013;BT;1
230140015;HC;1
230160041;SA;1
50030011;BT;1
100020043;BT;1
170110041;BT;1
210130039;BT;1
230090015;HC;1
190050027;SA;500000
100060021;HC;1
230070014;SA;1
210130015;HC;16
