100030013;BT;7
100070007;SA;1
100040020;HC;1
100070036;BT;1
100060037;HC;1
100090003;sEA;1
100090013;SA;1
100020022;SA;1
100060045;SA;1
100090025;SA;1
100060033;SA;1
100090005;HC;1
100040027;SA;1
100050018;BT;13
100020036;sEA;500000
100050031;BT;9
100100014;BT;1
100090042;BT;1
100030025;BT;8
100020014;HC;5
100040040;SA;13
100060049;HC;1
100030045;HC;7
100090001;SA;1
100070024;sEA;1
100080029;sEA;1
100020009;SA;1
100100019;sEA;1
100020038;BT;3
100070012;HC;1
100080011;BT;1
100040032;HC;500000
100080036;sEA;1
100060025;HC;1
100070019;SA;1
100100034;HC;1
100070024;BT;1
100050043;BT;1
100090029;HC;1
100020010;SA;5
100020002;HC;3
100090030;HC;1
100040031;sEA;500000
100090037;SA;1
100100002;BT;1
100020046;SA;1
100060021;SA;1
100060050;HC;1
100040039;SA;1
100050036;sEA;1
100080043;HC;1
100050006;BT;1
100100022;HC;1
100090010;sEA;1
100030001;HC;1
100050026;SA;1
100080026;SA;1
100030003;sEA;500000
100080018;HC;1
100100030;SA;1
100020043;sEA;500000
100030049;BT;5
100040012;BT;7
100050027;sEA;1
100090029;BT;1
100060013;HC;1
100060037;BT;1
100100042;sEA;1
100030008;SA;3
100020038;HC;4
100060010;sEA;1
100040024;sEA;500000
100030021;SA;1
100040040;sEA;500000
100090050;HC;1
100100029;SA;1
100020006;BT;5
100040006;sEA;500000
100020034;SA;1
100080031;HC;1
100100017;SA;1
100090030;BT;1
100040024;BT;9
100080038;SA;1
100080043;BT;1
100030013;HC;500000
100050043;sEA;1
100050038;SA;500000
100070044;HC;1
100060003;sEA;1
100030037;BT;5
100080043;sEA;1
100040044;HC;1
100060008;SA;1
100030010;sEA;500000
100090017;HC;1
100020027;sEA;1
100070006;sEA;1
100070012;BT;1
100070017;sEA;1
100070040;SA;1
100100010;HC;1
100060001;HC;1
100050031;HC;500000
100070040;sEA;1
100020026;HC;1
100060025;BT;1
100060042;BT;1
100100035;sEA;1
100040036;BT;1
100050043;HC;1
100090037;HC;1
100050014;HC;1
100100026;HC;1
100040007;SA;5
100090045;SA;1
100070020;HC;1
100030037;HC;6
100100034;SA;1
100060013;BT;1
100090001;sEA;1
100020018;sEA;1
100030045;SA;7
100030039;sEA;500000
100040017;sEA;1
100050010;SA;1
100080002;SA;1
100070032;HC;1
100070019;HC;1
100040048;BT;1
100070039;SA;1
100020002;SA;3
100100046;BT;1
100050009;SA;5
100080038;sEA;1
100040020;SA;1
100050034;sEA;1
100050002;HC;1
100040019;SA;1
100080006;HC;1
100030025;HC;6
100030005;BT;3
100100022;SA;1
100060001;BT;1
100070033;sEA;1
100080031;BT;1
100020018;BT;1
100020045;sEA;500000
100090021;sEA;1
100100017;sEA;1
100030033;SA;5
100070027;SA;1
100090013;HC;1
100050023;BT;1
100070044;BT;1
100080014;SA;1
100030050;BT;9
100100014;HC;1
100040012;HC;5
100090049;HC;1
100070032;BT;1
100070003;SA;1
100090049;BT;1
100040032;SA;8
100060033;HC;1
100040042;sEA;500000
100020018;HC;1
100030017;BT;5
100060049;SA;1
100100038;BT;1
100020025;sEA;1
100090017;BT;1
100020026;SA;1
100050029;sEA;500000
100100009;SA;1
100040008;sEA;1
100050035;BT;1
100080018;sEA;1
100080006;BT;1
100060042;HC;1
100080038;HC;1
100020043;BT;4
100060048;sEA;1
100060021;HC;1
100060050;SA;1
100030050;HC;5
100040022;sEA;500000
100100002;HC;1
100050014;BT;1
100030001;sEA;1
100100010;SA;1
100030029;BT;1
100040044;SA;1
100040024;HC;4
100070026;sEA;1
100090021;SA;1
100100042;SA;1
100060005;sEA;1
100070031;sEA;1
100050041;sEA;500000
100100044;sEA;1
100060028;SA;1
100080045;sEA;1
100050047;BT;1
100070020;BT;1
100070015;SA;1
100030001;SA;1
100020006;HC;5
100090025;HC;1
100060012;sEA;1
100090005;BT;1
100100037;sEA;1
100100026;BT;1
100020014;SA;5
100100046;HC;1
100080046;SA;1
100070019;sEA;1
100040036;HC;1
100020031;BT;3
100090050;BT;1
100070004;sEA;1
100080018;BT;1
100040015;sEA;299
100090033;SA;1
100070007;HC;1
100040004;BT;7
100030049;HC;3
100050002;BT;1
100070007;BT;1
100100031;sEA;1
100030013;SA;8
100080014;HC;1
100090046;sEA;1
100090013;BT;1
100080025;sEA;1
100050023;HC;1
100060008;HC;1
100080022;SA;1
100080041;sEA;1
100070020;sEA;1
100100043;BT;1
100040019;sEA;1
100060033;BT;1
100050031;SA;12
100100014;SA;1
100070040;HC;1
100040035;sEA;500000
100100006;HC;1
100040016;BT;1
100030014;sEA;373
100100031;BT;1
100030005;HC;4
100020031;HC;3
100060016;SA;1
100030025;SA;6
100030042;BT;5
100090025;BT;1
100020047;sEA;500000
100040020;sEA;1
100020038;SA;4
100070039;HC;1
100070047;SA;1
100050035;HC;1
100030030;BT;1
100070019;BT;1
100040028;BT;5
100050043;SA;1
100080034;SA;1
100040048;HC;1
100090001;BT;1
100050025;sEA;1
100070035;sEA;1
100060004;SA;1
100030017;HC;500000
100020032;sEA;1
100060030;sEA;1
100060021;BT;1
100060046;BT;1
100080026;HC;1
100090037;BT;1
100050010;HC;1
100100002;SA;1
100020009;sEA;1
100090033;HC;1
100080016;sEA;1
100070027;HC;1
100030049;SA;3
100030030;HC;1
100040004;HC;3
100090041;SA;1
100050017;SA;1
100040041;BT;6
100080026;BT;1
100020023;sEA;371
100040049;sEA;500000
100040012;SA;5
100070015;HC;1
100100008;sEA;1
100100018;BT;1
100050009;sEA;484
100090001;HC;1
100090008;SA;1
100070035;SA;1
100020006;SA;5
100050047;HC;1
100090030;sEA;1
100020023;BT;6
100050009;HC;5
100060046;sEA;1
100090007;sEA;1
100040016;HC;1
100050005;SA;1
100100043;HC;1
100020038;sEA;500000
100020011;BT;1
100050050;sEA;1
100040024;SA;4
100100038;HC;1
100080038;BT;1
100080002;HC;1
100080009;SA;1
100030009;BT;7
100100046;sEA;1
100030029;HC;1
100080011;sEA;1
100060008;BT;1
100030037;SA;6
100080010;SA;1
100070049;sEA;1
100040002;sEA;1
100090045;HC;1
100060042;SA;1
100070023;SA;1
100050027;BT;1
100020043;HC;500000
100060014;sEA;292
100070040;BT;1
100100006;BT;1
100020050;sEA;1
100020034;sEA;1
100030012;sEA;1
100040036;SA;1
100090008;HC;1
100100011;BT;1
100050011;sEA;1
100040033;sEA;500000
100020011;HC;1
100060036;SA;1
100060046;HC;1
100090045;BT;1
100100033;sEA;1
100070037;sEA;1
100080046;HC;1
100030022;BT;6
100050038;sEA;500000
100060016;sEA;1
100080034;HC;1
100090004;SA;1
100050039;BT;1
100020049;sEA;500000
100030010;BT;10
100050010;BT;1
100060028;HC;1
100040048;SA;1
100070039;BT;1
100100046;SA;1
100040028;HC;5
100080002;BT;1
100060016;HC;1
100050009;BT;16
100090032;sEA;1
100090028;SA;1
100070011;SA;1
100090021;HC;1
100060024;SA;1
100030005;SA;4
100030042;HC;500000
100080027;sEA;1
100020035;BT;5
100080014;BT;1
100050023;SA;1
100080042;SA;1
100070003;HC;1
100030050;SA;5
100020018;SA;1
100050040;BT;15
100100031;HC;1
100040008;BT;1
100070027;BT;1
100070022;sEA;1
100050023;sEA;1
100100038;SA;1
100100006;sEA;1
100080010;HC;1
100020003;BT;1
100050027;HC;1
100080017;SA;1
100030017;SA;9
100060004;HC;1
100070003;BT;1
100050035;SA;1
100020043;SA;5
100060012;SA;1
100030029;SA;1
100030009;HC;4
100020035;HC;5
100030046;BT;9
100020007;sEA;1
100070047;HC;1
100030028;sEA;500000
100090021;BT;1
100040041;HC;6
100070035;HC;1
100080030;SA;1
100100018;HC;1
100030034;BT;1
100050039;HC;1
100070015;BT;1
100070008;sEA;1
100100026;SA;1
100050047;SA;1
100020047;BT;6
100070043;SA;1
100040004;sEA;272
100060028;BT;1
100040047;sEA;500000
100050017;HC;1
100020023;HC;4
100080013;sEA;1
100080029;SA;1
100090048;sEA;1
100020031;SA;3
100090005;sEA;1
100090033;BT;1
100100048;sEA;1
100080022;HC;1
100090016;SA;1
100080046;BT;1
100030010;HC;6
100060001;sEA;1
100040004;SA;3
100060044;sEA;1
100020020;sEA;1
100040021;BT;1
100050013;SA;6
100050021;sEA;500000
100060034;sEA;1
100030034;HC;1
100040008;HC;1
100070023;HC;1
100040045;BT;10
100090036;SA;1
100080022;BT;1
100060042;sEA;1
100090026;sEA;1
100070011;HC;1
100050040;HC;500000
100070031;SA;1
100080005;sEA;1
100060016;BT;1
100040033;BT;13
100050013;sEA;500000
100020027;BT;1
100050005;HC;1
100030042;SA;10
100040016;SA;1
100070018;SA;1
100100008;SA;1
100100025;BT;1
100020015;BT;5
100030050;sEA;500000
100080005;SA;1
100030022;HC;3
100030009;sEA;500000
100030030;SA;1
100030033;sEA;500000
100040028;SA;5
100090016;HC;1
100020021;sEA;1
100080034;BT;1
100100013;BT;1
100030018;sEA;1
100070047;BT;1
100030026;sEA;500000
100050001;SA;13
100050020;BT;13
100100049;BT;1
100090048;SA;1
100080009;HC;1
100060036;HC;1
100080014;sEA;1
100030002;BT;1
100090012;SA;1
100060046;SA;1
100090041;HC;1
100060004;BT;1
100020047;HC;4
100080049;SA;1
100060032;SA;1
100050017;BT;1
100070038;sEA;1
100050032;BT;13
100100050;BT;1
100030026;BT;6
100090041;BT;1
100090019;sEA;1
100050004;sEA;500000
100100001;BT;1
100040041;SA;6
100080030;HC;1
100060025;sEA;1
100080042;HC;1
100020027;HC;1
100030014;BT;7
100040021;HC;1
100080050;SA;1
100060019;sEA;1
100070035;BT;1
100070001;sEA;1
100060024;HC;1
100100033;HC;1
100020023;SA;4
100080037;SA;1
100080022;sEA;1
100090008;BT;1
100020040;BT;1
100090024;SA;1
100020011;SA;1
100020003;HC;1
100030009;SA;4
100060012;HC;1
100020012;sEA;1
100030042;sEA;500000
100060020;SA;1
100040039;sEA;1
100060019;SA;1
100020005;sEA;1
100100003;sEA;1
100050005;BT;1
100100045;SA;1
100080009;BT;1
100090041;sEA;1
100040001;BT;3
100020039;BT;86
100030046;HC;500000
100100021;HC;1
100070006;SA;1
100050027;SA;1
100090035;sEA;1
100020015;HC;5
100080010;BT;1
100040033;HC;500000
100050044;BT;1
100090028;HC;1
100040045;sEA;500000
100070023;BT;1
100040013;BT;1
100060036;BT;1
100060007;SA;1
100050020;HC;500000
100030014;HC;4
100060032;sEA;1
100030022;SA;3
100080013;SA;1
100100005;BT;1
100020040;HC;1
100020007;BT;1
100090004;BT;1
100030010;SA;6
100030002;HC;1
100080017;HC;1
100040037;sEA;500000
100050015;sEA;1
100100037;HC;1
100050039;SA;1
100070043;HC;1
100030026;HC;500000
100060040;sEA;500000
100030038;BT;1
100090028;BT;1
100040045;HC;500000
100020039;HC;500000
100080003;sEA;1
100030016;sEA;1
100070011;BT;1
100060043;BT;1
100050032;HC;500000
100070038;SA;1
100080029;HC;1
100060024;BT;1
100100041;SA;1
100100025;HC;1
100020035;SA;5
100050006;sEA;1
100050013;HC;6
100080025;SA;1
100040008;SA;1
100100033;SA;1
100100021;sEA;1
100080031;sEA;1
100080042;BT;1
100030024;sEA;500000
100040025;BT;7
100050040;SA;19
100070031;HC;1
100050049;sEA;1
100070048;sEA;1
100090017;sEA;1
100090037;sEA;1
100070026;SA;1
100100045;HC;1
100040001;HC;4
100090032;SA;1
